"measurement_id","x_acf1_int_gyro","x_acf10_int_gyro","diff1_acf1_int_gyro","diff1_acf10_int_gyro","diff2_acf1_int_gyro","diff2_acf10_int_gyro","max_kl_shift_int_gyro","time_kl_shift_int_gyro","outlierinclude_mdrmd_int_gyro","ARCH.LM_int_gyro","max_level_shift_int_gyro","time_level_shift_int_gyro","ac_9_int_gyro","crossing_points_int_gyro","max_var_shift_int_gyro","time_var_shift_int_gyro","entropy_int_gyro","nonlinearity_int_gyro","embed2_incircle_int_gyro","spreadrandomlocal_meantaul_int_gyro","flat_spots_int_gyro","x_pacf5_int_gyro","diff1x_pacf5_int_gyro","diff2x_pacf5_int_gyro","firstmin_ac_int_gyro","std1st_der_int_gyro","arch_acf_int_gyro","garch_acf_int_gyro","arch_r2_int_gyro","garch_r2_int_gyro","stability_int_gyro","firstzero_ac_int_gyro","trev_num_int_gyro","alpha_int_gyro","beta_int_gyro","nperiods_int_gyro","seasonal_period_int_gyro","trend_int_gyro","spike_int_gyro","linearity_int_gyro","curvature_int_gyro","e_acf1_int_gyro","e_acf10_int_gyro","walker_propcross_int_gyro","hurst_int_gyro","unitroot_kpss_int_gyro","histogram_mode_int_gyro","unitroot_pp_int_gyro","localsimple_taures_int_gyro","lumpiness_int_gyro","motiftwo_entro3_int_gyro"
"a7382df7-b2e9-4f29-9d24-14c8f0e0d021_2WH7",0.999950673324608,9.99457487382844,0.895813150651297,5.75526175258746,-0.527182324489226,0.754204712534923,0.000761646386421387,1378,-0.485307866969414,0.999999999175163,0.00287302577565496,42198,0.999556045948135,1,1.15276855637443e-06,42203,0.200668460198497,0.0267905715291817,0.27436585622566,18.37,6389,0.999901352654242,1.07325186910417,0.293449264787667,42649,3.31432587116569e-05,4.77257185803628,1.87012550754086e-06,0.712516486089519,0.000148714468070015,0.999956214502061,21892,-1.81124743153965e-13,0.769165952915833,0.74205277643997,0,1,0.999981653751934,2.3105967039243e-19,-244.641443598008,2.25173055945527,0.999965791838582,9.98024739380437,0.00245429501627849,0.999954177318763,299.742623934213,-0.75,-0.0178915796616584,287,1.28345632966142e-15,0.693444241919945
"a7448017-beb4-4308-b8ab-9f747e8684a4_2WH7",0.999948492534547,9.99433506338371,0.778299493850963,5.56089971150279,-0.772308015205035,3.11233965323204,0.000333228693160319,57143,0.428530884808013,0.999999999116001,0.00264089492710738,30714,0.999536416799993,5,7.47825290429436e-07,57134,0.201488637014164,0.12145192005522,0.346161918253843,18.48,10321,0.999896991135559,1.19864805016877,0.65113242946348,43810,3.49073417725343e-05,5.50096136449004,8.24092181525519e-05,0.542045128061579,0.00173964054549281,1.00015023879037,21782,-2.72794647816944e-13,0.656317703053696,0.636308599079049,0,1,0.999961487057677,3.12301002614942e-18,-243.848119228092,2.52353808528978,0.999874885423601,9.98104749122374,0.00362276498772934,0.999954177318763,294.748729507639,0.25,-0.239558420757769,5005,6.30637222028698e-16,0.695486836248409
"a83f053d-a5ac-4255-a689-390326058536_2WH8",0.999959754941749,9.99557249036267,0.9102358951125,6.60388768265713,-0.643040223650395,2.32901840114515,0.00177006067754052,2145,0.0709308496978205,0.999999995139234,0.00631727130154025,50822,0.999637667968489,1,4.51922754147715e-06,50827,0.202663474370704,0.495704503021791,0.0715975398202176,17.61,6928,0.99991952932952,1.344318260027,0.535438818052869,37574,8.48547677942907e-05,2.96142101221485,0.0584272246447648,0.706026924848247,0.204254992071925,1.00002716007147,20363,2.04986597397772e-13,0.748041386999839,0.748041296114741,0,1,0.999669872950656,7.95340602031226e-17,-235.82555617552,38.2496876786193,0.999985220054295,9.99389455528289,0.00977605807423641,0.999954177318763,288.408750999839,-1.25,-0.529504884964911,3561,1.90043961348731e-14,0.691317324134787
"a86d8927-2bab-4738-87d0-c7696fe4fa45_2WH5",0.99994212231304,9.99363437026872,0.87742229719232,6.65236682501337,-0.75002148624094,2.89602960970557,0.000223595175136287,20472,0.447635106933569,0.99999999896424,0.00620639969102987,47902,0.99947906061706,1,4.06907801111315e-06,20463,0.201797774185919,0.233803581769334,0.324510140941904,18.51,13189,0.99988425445644,1.36729235975381,0.625045777341433,43343,5.98467175019183e-05,5.00157863360946,3.60666785236486e-05,0.737070827823567,0.00068802510900333,0.999777849895059,22080,-5.86517113196437e-14,0.676992060336509,0.676991811503635,0,1,0.999825618723974,3.87040969505604e-17,-242.768577318382,-24.3859932860514,0.999986017006681,9.99420874329598,0.00489181247495659,0.999954177318763,291.905619043784,0.25,0.718253928480284,6269,1.29913255718e-14,0.686963844176894
"a952f863-f219-407e-a546-4579b20b022e_2WH7",0.999950466869426,9.99455202648469,0.627179508872468,4.85018649115559,-0.840359707321236,4.00822696460989,0.000481522156198894,76,-0.427524375584346,0.999999999399516,0.00223168231447254,32122,0.999554173036896,1,6.43374244691541e-07,32116,0.200960382574635,0.451667673402903,0.305298991924843,18.89,8167,0.999900940714532,1.08319008151561,0.77437072232242,43242,2.47854686937482e-05,6.28513440357414,3.15941625461729e-05,0.608631716675536,0.000741709636071807,0.99993012791218,22002,-2.51910563161184e-13,0.613205117730082,0.48119642347469,0,1,0.999968417019582,2.17762032878626e-18,-244.42132203498,-0.597765036727498,0.99997740919525,9.99447788823071,0.00185324317555723,0.999954177318763,297.920971596984,-0.25,0.230359959485715,2851,1.68141866023555e-16,0.693188976988959
"a9c8c09a-931e-4108-bdb9-2ff61e7832b2_2WLT",0.999946936534771,9.99416393571078,0.784408235231733,5.47385644301099,-0.777297008346307,3.25779109482867,0.00039552477671378,59404,-0.57280588991469,0.999999999196886,0.0029240229514419,38938,0.999522411856931,1,1.60095884987893e-06,38943,0.200918108440328,0.537525376243172,0.333447161732643,18.45,11719,0.999893879742742,1.22680842585716,0.663582807921942,41239,3.63366562953254e-05,4.34811991423301,0.0071460002660479,0.43309048284405,0.0742885007968407,0.999888186087769,21830,-2.4432382673565e-13,0.653534262101632,0.653533189411007,0,1,0.999950334108396,6.14709314320186e-18,-243.138041944735,24.445194123054,0.99998947171897,9.99398692471168,0.00342248489098134,0.999954177318763,295.834592738227,-0.75,-0.434640626341015,5239,1.21648306036212e-15,0.69005173676879
"a9ed1825-f5f7-4947-b16c-d5c160d4cb37_2ZX6",0.999949671840255,9.99446489176644,0.537673093682207,3.80564738428023,-0.850085444190462,3.98717190562818,0.000724076132522638,59751,-0.42984023105561,0.999999999375145,0.00193938328919663,44830,0.999547047784523,1,5.76075642901986e-07,44824,0.200479958602258,0.0326336859156679,0.288389217619987,18.65,6812,0.999899348702213,0.974217978261147,0.771165488281931,41865,2.18707878914275e-05,7.16486953837758,0.00168394926078317,0.588731100133759,0.025432342844366,0.999846487281799,21874,-2.47058639509234e-13,0.569356932110908,0.511088494296995,0,1,0.999991541126168,7.67794103248926e-20,-244.723129493431,1.29008881174698,0.999952202758499,9.98360826304422,0.00155263948712812,0.999954177318763,299.851227281356,-0.75,0.00699342174669206,95,1.87980996786511e-16,0.693492758051564
"aa189e95-8b35-48bb-8286-ae1c4f052a5b_2VSP",0.999950258400555,9.99452913486271,0.13138900930177,2.14760316103122,-0.855459899462079,4.2087586362802,0.000114727942825759,59652,-0.280748618461693,0.999999999512765,0.00139100949437077,3700,0.999552299359651,1,2.94944978226324e-07,3694,0.200625439250942,0.0340604614419794,0.28915916390249,18.94,6470,0.999900523477148,0.635513968309729,0.859203691746479,42105,1.52941129948811e-05,6.07644657336727,0.000619801917980608,0.401685409920502,0.0140136852742314,0.99991502988894,21911,-2.30731223083078e-13,0.644180526373659,0.299040896507949,0,1,0.999994648495812,4.11119259361072e-20,-244.73825777642,-0.100782731841046,0.999911699480382,9.98585369105927,0.00065112862294644,0.999954177318763,299.752520712236,-0.75,0.0330796002815066,49,5.96747428834061e-17,0.69351495939175
"aa189e95-8b35-48bb-8286-ae1c4f052a5b_327T",0.999949944455661,9.99449488324725,-0.83319082595594,4.05499368270961,-0.912597948846514,4.89376169709284,2.10719731918254e-05,59344,1.66850201888114e-05,0.999999999862445,0.000601426413689765,44218,0.999549502603752,1,6.82319883749436e-09,19303,0.200581121946355,8.17235298313973e-08,0.285161595957469,19,5994,0.999899893696673,0.836031249190442,1.35306028549938,42380,9.57524387289526e-06,10.7435203555232,0.414097509618328,0.94981628837688,0.733102094269503,1.00001669426955,21938,-2.08980675801909e-13,0.169379076890676,0.000100005671789754,0,1,0.999999999953369,1.68237000868674e-30,-244.81216877739,0.00722662248929018,0.0168729596662587,1.5393565318819,1.66852985834181e-05,0.999954177318763,299.769906371369,-0.75,-0.000251559514693831,1,4.85797871893757e-19,0.693524534961562
"aba31c29-79ef-4221-9412-156538a2fd4e_2WLT",0.999954580238611,9.99500160052531,0.911133991577174,3.46398720451835,0.0861497599061761,0.0803409122536658,0.00148723103580664,56778,0.496953153694614,0.999999992654712,0.00573502260480419,17609,0.999590888975213,1,4.85956601775725e-06,17602,0.201448315672172,0.242960353053848,0.311701490983841,16.33,9614,0.999909227055206,0.889720685928911,0.062088151054049,41682,0.000102441638653907,1.19753080926765,5.69239000878955e-06,0.320688820104221,1.90299273363361e-05,0.999857426512663,21467,4.84942760659642e-12,0.995008813855676,0.995008792278008,0,1,0.999890229525177,1.1590391339961e-17,241.528934502448,34.1094463917964,0.999944502971554,9.97269822366886,0.0166285456700669,0.999954177318763,294.716631616672,-0.75,0.467349700206002,1744,8.93495202532618e-14,0.684999074755042
"abce9527-e737-426d-9e96-a0a727e8434d_327T",0.999949800572136,9.99447900395892,0.539943124237947,4.41919622868247,-0.856869224747372,4.15056945579417,0.000269223961090394,58660,-0.270209355905039,0.999999999422448,0.00208732746734641,35163,0.999548201853936,1,5.36892161070784e-07,7429,0.200621908617075,0.0011360145535365,0.293890015005133,18.93,6546,0.99989960638143,1.02204199003051,0.827641873378002,42406,2.16456215632739e-05,6.07942111175247,0.00135114758134511,0.53907084737177,0.0192560103620765,0.999874527261699,21911,-2.38082607228391e-13,0.584921141417289,0.387053505553037,0,1,0.99998931323712,1.25058299571937e-19,-244.731290215224,-1.55965762503871,0.999978387753853,9.98865055284095,0.00111858690752458,0.999954177318763,299.604013007943,1.25,0.0574420873123337,163,2.08677895590516e-16,0.693490175430509
"ac3d499f-5e81-409d-b457-d8f7e1072fbc_2WH5",0.999952557050361,9.99478188304651,0.731807334261025,5.59745899656886,-0.823522580534327,3.49328582642374,0.000272415995080944,59872,0.089244870360786,0.999999999153549,0.00211697882087081,14136,0.999572986676485,1,5.83144359786108e-07,14131,0.200638492095032,0.299258893435691,0.0332296269183508,18.37,8931,0.999905120473039,1.203713624938,0.721749351865606,39990,2.91933545284301e-05,4.2891456401648,0.000418306238685998,0.448521175274113,0.00621232325934617,0.999996514312464,21648,-2.6010376551222e-13,0.617117119108056,0.51770215156307,0,1,0.999976602687083,6.49737491151316e-19,-243.764726464984,18.1301967580831,0.999965899584759,9.98953860971382,0.00335581674903166,0.999954177318763,300.265904384992,-1.25,-0.526474829979893,12743,3.21401302435145e-16,0.693073587003195
"aca5bee0-e144-49dc-b1f4-1bfdff8c46db_2WLT",0.999949596212139,9.99445638181303,0.819246192287041,4.59228891611593,-0.668149947625129,2.35392185568803,0.000284906842966773,57079,-0.431308223980767,0.999999998212169,0.00432510831030264,53686,0.999546347005115,3,2.38371910272173e-06,53692,0.200548072763594,0.000455682686470406,0.310996744039492,18.43,7407,0.999899198903481,1.17416110806335,0.544953616790965,41100,4.38185411039348e-05,3.18161972761568,0.00172538995497635,0.655346838623827,0.02401541721358,0.999909638161471,21814,-1.35775956910107e-13,0.73354198397149,0.733541905237815,0,1,0.999945343046192,2.94682077195046e-18,-244.587020497724,7.28531673359602,0.999940027559296,9.98514034037341,0.00452443361103227,0.999954177318763,299.731787311224,-0.75,-0.218134309224216,505,4.12956783378849e-15,0.693311802004119
"addad25b-1be9-4f07-9cb1-fe8b926d772c_2ZX6",0.999957412453619,9.99531581960571,0.787227798931161,5.11756633409331,-0.693777358133465,2.06993561761741,0.00110328980331179,4601,-0.238175534667846,0.999999998166092,0.00348397484094587,4456,0.999616685392085,1,2.48573597918257e-06,4451,0.201385353539567,1.36389767801701,0.22065274151436,18.65,12897,0.999914830428924,1.07395967242293,0.535796395812043,41484,3.56060892846035e-05,2.55945093504209,0.00779043332848638,0.698981571726437,0.213489925945405,0.99989309725689,21597,-7.50350107969493e-14,0.75217951662587,0.609215301615934,0,1,0.99995451787148,8.31846418245209e-18,-243.516398058405,-15.2965427216299,0.999892700454516,9.98466853191213,0.00208695071457192,0.999954177318763,300.68015957187,1.25,0.649089781502207,5583,2.0374763998541e-15,0.693312833180022
"addad25b-1be9-4f07-9cb1-fe8b926d772c_2WH8",0.99988562155941,9.98735917870718,0.916939634948435,5.76866934008206,-0.413033483718847,0.81967845756872,0.0125126383061219,25329,0.850636758031948,0.999999977643793,0.0381390720389937,25325,0.998963690007891,11,0.000189659341260771,25330,0.244071366832838,0.0863282207447406,0.624397905759162,17.27,5036,0.999774633465238,1.08435503211524,0.263596086027558,9349,0.000508175403965241,2.48964511964547,0.00594969331837168,0.65314933631405,0.0281650218804734,0.998567092722173,11819,2.50396710356009e-10,0.850042116610672,0.850041690302226,0,1,0.993341981458841,4.18707290631756e-14,-171.408344807111,-41.5311877635531,0.999975482517929,9.98861263265663,0.0152545083769843,0.999954177318763,142.77576235765,0.25,4.15502558938061,2290,3.42884966871429e-11,0.68936348348339
"afe7209e-ac7d-4be9-b100-decb9e81cd42_2WH5",0.999943986775106,9.99383903717388,0.943534843843069,6.50442603356268,-0.295560252519074,0.41768567416526,0.000358264283535279,192,0.714342955406782,0.999999998604182,0.00612095512669197,14898,0.999495804169085,1,4.58851697958481e-06,9075,0.201527229016467,0.149691276947413,0.427139831602872,17.56,17059,0.999887986218847,1.02861662290917,0.149593439787722,39306,7.16364989568207e-05,4.24909059736142,0.00220960247337022,0.786915609777339,0.13799627664529,0.999700992785439,21179,1.4311246750733e-13,0.885649878948498,0.885649397541704,0,1,0.999813935552137,1.89652403916329e-17,-236.226151486685,-62.3430799152963,0.999978387550914,9.9918685554503,0.00692867637237879,0.999954177318763,282.775078356376,0.75,1.48708294258499,12728,1.54579555091408e-14,0.682836798505358
"b058d8c6-7a91-4b5a-9f8c-74e50873752a_2WH5",0.999953058219862,9.99483701528309,0.652598975941519,4.44459859255342,-0.683198613990183,1.19054100660546,0.000860149307475446,148,-0.31794580696863,0.999999999524452,0.00191089566966918,146,0.999577497637789,1,4.50776731837533e-07,141,0.200736351932493,1.23932837103067,0.265084621044886,18.82,8072,0.999906122379646,0.886940330522771,0.587367607548364,42109,1.51129671718423e-05,6.29257757263884,2.3176005277005e-06,0.596088532374364,0.000235451434800708,0.999914434663815,21845,-2.04356463402282e-13,0.770426918682993,0.335773141734233,0,1,0.999989088709195,6.23693048179963e-19,-244.59378635592,-2.98945094848839,0.999966824651217,9.99324850946542,0.000717911045812742,0.999954177318763,300.365188175116,1.25,0.206097606059517,4459,7.83485967861059e-17,0.693517939930114
"b0ad62d7-d02f-46b3-9bb4-4c6e6650837b_327T",0.999959677504749,9.99556192827805,0.950757138464264,5.89802900898723,-0.0255960133509564,0.128012249243282,0.00126273324718993,39658,-0.763685537321157,0.999999997057297,0.00763731683992852,56357,0.999636750854418,1,8.57529269962949e-06,56351,0.202759851351612,0.529341011330118,0.203569366700971,17.73,21658,0.999919439341186,0.971204238066817,0.0718019135627612,35537,0.00010473762206907,2.19418101667459,0.0798208703064474,0.735657659869036,0.299726305816697,1.0002307685035,20060,1.87178729512098e-12,0.972733800929083,0.97273379552169,0,1,0.999695245246974,1.4801850468161e-16,-224.248879875724,92.383421914221,0.999904963818706,9.98221773035348,0.0103509299141875,0.999954177318763,269.137329032841,-0.75,-1.95551987462099,17753,7.51068781297597e-14,0.676974596422511
"b0f37ef8-12ec-4d39-8729-63bd700d3b9b_327T",0.999938484341801,9.9932337888868,0.892078509572603,5.41971926256596,-0.531190471227777,1.50829420958085,0.000522057770618998,58945,-0.829788299719514,0.999999998825029,0.00851782892104638,25897,0.999446256635796,5,9.11611978349394e-06,25891,0.202552605027623,0.119212221989752,0.35063087743329,16.73,17647,0.999876984613907,1.19015640686438,0.420160468083222,44131,8.31812298772196e-05,1.31895719714268,0.0755952224490699,0.54640412090877,0.203879093176966,1.00011704263245,21933,-1.97186643275874e-13,0.807329766096301,0.807329738360405,0,1,0.999827444273688,4.23283617860239e-17,-233.895734636036,65.345832707976,0.999952610765116,9.98797322606579,0.0171466733450205,0.999954177318763,273.333017713485,-1.25,-2.35498871497818,12181,3.03785412778057e-14,0.676519522361862
"b19e38cf-22e4-4ba9-90b6-1fff0b2459f5_2WH5",0.999943976026744,9.99383837101334,0.818685639962018,6.09120846164874,-0.758827470302751,2.80986831318526,0.000172694614956324,18437,-0.0366629380436416,0.999999999164758,0.00488245910677754,18433,0.999495763212134,1,3.72711111664674e-06,18427,0.201088004361632,0.357492843962902,0.358366935483871,18.58,9193,0.999887959699647,1.25278585769295,0.627956384358731,39717,4.06189748794947e-05,4.29407088843958,0.00213771653253083,0.646529748747783,0.0344269792897512,0.999878028134823,22201,-2.29347921177052e-13,0.682930427662963,0.63425021350991,0,1,0.999889935702554,3.21802788011121e-17,-244.393432394981,1.6170135892425,0.999994778963468,9.99689140559694,0.00278816615466809,0.999954177318763,296.368324716165,-0.75,-0.0270626208168454,2727,1.7802071795693e-15,0.693519116310068
"b1e15f8a-109f-459b-ba87-46899240ee66_327T",0.999891438863365,9.98804823204243,0.897614679293104,5.25843472247922,-0.422113590557945,0.934963931195471,0.0166239973113016,48060,-0.828558549534208,0.999999990762487,0.0271580606881406,48055,0.999021401689201,11,0.000118312149960749,48050,0.210730964675382,0.597073924986991,0.516864425401011,16.28,23147,0.999783180942178,1.08386520756544,0.309695337438246,49661,0.000253786611499339,1.0278502731129,0.017694914114518,0.462247883622177,0.0643656025412654,0.999737250594421,23490,3.63790569340003e-11,0.848620389697349,0.847694223086528,0,1,0.997934231963808,3.032234365672e-15,-226.761003424478,43.8728343392283,0.999986469473503,9.99162391284312,0.0182146017329749,0.999954177318763,239.333786665712,-0.25,-2.43715089548522,4467,3.72006390964051e-12,0.667614036300908
"b21117ac-bcb7-46f3-af0b-c3456da2e7c0_2ZX3",0.999953953688772,9.99492932292711,0.902063508558799,4.68960548123788,-0.381397701068304,0.939908164000304,0.00182770285450778,47593,0.0566444073455759,0.999999979989989,0.0119088195904193,50025,0.999584908499452,1,2.05081475467469e-05,41439,0.202808002744264,0.0920483233492509,0.188747965799602,17.28,9758,0.999908147642996,1.11916837133426,0.329124453084618,39838,0.000174046570230531,0.878189581783898,0.0652660588862403,0.414183928107323,0.16013040520574,1.00015003975121,21187,1.23572403872902e-11,0.869902289579599,0.869902280590126,0,1,0.99904163261371,4.52144494919271e-16,-239.684487951204,33.2474441010741,0.999906482206123,9.98238961510043,0.0134726790096663,0.999954177318763,294.586858688476,-1.25,-1.28731380929103,2527,4.68544035650623e-13,0.69009492108429
"b21fcc94-2257-4399-8572-5ab838a46e90_327T",0.999955318318275,9.99508471070429,0.86828386559351,5.73212201645662,-0.676203620648359,2.21710020602191,0.00211220440883768,501,0.0837228714524207,0.999999997425367,0.00467853361145298,498,0.999597750352546,1,3.86095126272803e-06,493,0.201145225841685,0.944582358303091,0.258083957863844,18.18,11497,0.999910652584405,1.25696337235469,0.533214144145606,41009,5.45419463273751e-05,2.66717188179346,0.000480470798365324,0.718540639333882,0.0135699214323803,1.0001502297114,21738,6.09490502316074e-14,0.725664908376113,0.725664770596957,0,1,0.999918767093998,6.34020524630947e-18,-243.785155646361,1.19563567038856,0.999920057275093,9.98327097653207,0.0065276548857243,0.999954177318763,300.187794325089,1.25,0.544833155334375,5429,8.32783162879093e-15,0.692743036801336
"b21fcc94-2257-4399-8572-5ab838a46e90_2VSP",0.999949916543551,9.9944917801607,-0.719331712569413,3.31860352839969,-0.888678709654538,4.62028827540279,2.07298056139659e-05,59437,0.147169307310884,0.999999999752981,0.00115775415802433,18563,0.999549248327805,1,1.87645248220282e-07,18568,0.200588571888925,1.02948970757827e-05,0.285202643983883,19,5994,0.999899838376288,0.629326269696235,1.12747729401273,42350,1.07024334777395e-05,6.98611374465126,0.00312721869006673,0.380069042285299,0.0385825780182596,0.999916604154106,21924,-2.25539759621532e-13,0.454881953162052,0.000100773562211742,0,1,0.999999993848902,6.18394868595269e-26,-244.736332221041,0.00510980071736083,0.990688064858601,9.71660396541323,1.66956057165754e-05,0.999954177318763,299.586303484804,-0.75,-0.000565548153703457,1,3.47647245902951e-18,0.693524743965197
"b243eb54-4f65-4b2d-9cfa-a697097b1e15_327T",0.999954069568185,9.99494778299266,0.657903422649722,5.01272434669932,-0.819561232087929,3.58544934955243,0.000890521772455959,1024,-0.0798537489356729,0.999999999226082,0.00262364165891915,1024,0.999586549756505,1,8.72966319864874e-07,1520,0.200952604906545,0.718688649126983,0.258550039401103,18.8,9006,0.999908150104667,1.08883570043566,0.745465467763577,41993,2.49278369260456e-05,5.31347947056871,2.59747911473959e-05,0.676909915571301,0.00110655312621116,0.99990083840925,21827,-2.15870696725768e-13,0.664456604841738,0.447474960336729,0,1,0.999977286879203,8.60511639035891e-19,-244.321800852365,-8.033725403402,0.999930974635934,9.98813118413118,0.00198677708027247,0.999954177318763,300.202326219469,0.75,0.382853271946448,2849,3.80324914617606e-16,0.693219003584611
"b2a30dac-0344-45db-8999-d114a3840039_2WH5",0.999820150723614,9.98022325454298,0.877378434301243,6.41182616927848,-0.684381414390513,2.42265181201382,0.00254020526341178,1118,-0.41995755913255,0.999999988107936,0.0121837660990656,1116,0.998380755147381,17,2.1871142373357e-05,11005,0.226586967549984,0.173130256154593,0.383974773609314,18.2,6216,0.999640415633,1.29577997457054,0.557423651173181,14894,0.000201036948516893,3.36750317107685,0.271854958582886,0.6478127699229,0.418311039068389,1.00030471454649,6953,-6.47015772579343e-12,0.722117086002123,0.722116612967991,0,1,0.999835398599763,2.24549604845786e-16,-135.697470745859,-6.27487168315721,0.999826055179608,9.94255790490882,0.00678053830227743,0.999954177318763,119.353495505466,0.25,0.6257239648527,2817,7.76199023934468e-13,0.692886540221598
"b2acd505-718c-43fb-af9a-c324215a1bb2_2WH5",0.999962836866971,9.99591104284155,0.88333260525378,5.34666642425601,-0.447866988536661,1.00330563327955,0.00226416407715884,8229,-0.241026411566329,0.999999991865549,0.0090859360479929,8090,0.999665368038889,7,1.16085534356274e-05,8056,0.201320749418686,0.899263037709973,0.143148124274849,18.18,17472,0.999925703312756,1.08172380344942,0.337059155441202,39820,8.17320632779257e-05,2.21954792501412,0.042523251616983,0.685233862669737,0.288857555922201,0.999906762698936,21113,1.20451202480233e-12,0.855041022112927,0.816187386211297,0,1,0.999813815388644,4.84891048991844e-17,-241.713025811663,-9.8971071358932,0.999983810672179,9.99067028651866,0.00752959246706847,0.999954177318763,300.04101859668,1.25,0.594280213618616,7785,5.39737321851504e-14,0.68991793663104
"b2c577d0-bee4-441c-a872-19770de795fb_2WH7",0.999938669633616,9.99325491088017,0.842164554447333,2.69786574946997,0.133450091738697,0.182543884478149,0.000743802127688636,59077,0.131456887346503,0.999999993839448,0.00795079510564256,54756,0.999448009582155,5,8.01039360008082e-06,54466,0.202306009310686,0.198556916451982,0.392196084706886,17.59,7794,0.999877348161156,0.835742277744671,0.175445145352368,45199,8.94290468127791e-05,3.55063924851567,0.0154813968284682,0.687731634402013,0.0868626657790186,0.999969842764936,22442,2.58377398555992e-14,0.999899999510872,0.99989961825503,0,1,0.999820051676874,1.03369079351706e-16,-243.394035334734,18.7308816476634,0.999966451186264,9.98875564150969,0.0155001251355635,0.999954177318763,290.917098769816,0.25,-0.876407234952695,2678,3.71981512412787e-14,0.692867693877478
"b2c577d0-bee4-441c-a872-19770de795fb_2WH5",0.999949913552955,9.99449147679639,-0.416126178835392,0.569801621048926,-0.730536084753124,1.35827723704506,2.19940896263905e-05,59468,-0.389650394016295,0.999999999748373,0.00115937868687926,35888,0.999549224117621,1,1.87203570181626e-07,35883,0.200591035789831,5.28350483897197e-06,0.285420836405773,19,5994,0.999899832017136,0.199113070296514,0.851450070944154,42351,7.80898264994622e-06,7.03698236068347,0.000417822024317439,0.342261396592312,0.0298010409206361,0.999949950207659,21924,-2.16708214559097e-13,0.643630448219797,0.000100014322483156,0,1,0.999999993605042,6.72550822691192e-26,-244.734159693692,0.00479199705716632,0.995232710035629,9.74524208322945,1.66958844644795e-05,0.999954177318763,299.577002237382,-0.75,-0.000374954548640906,1,1.65540809619862e-17,0.693524752638568
"b36b10ee-94d2-47e1-bc24-59760c976e6b_327T",0.999952308123076,9.99475464670514,0.706451109919189,5.39088933656074,-0.833196680713548,3.80794952126208,0.00059894971982516,2732,0.0617142761740989,0.99999999926093,0.00330721160076108,45914,0.99957075991143,1,1.31078715094225e-06,45908,0.200747750418155,0.511328524204112,0.281811495219082,18.71,7438,0.999904621585924,1.18763969291505,0.746488763210979,42144,2.82903042716991e-05,4.81739820597404,5.17404230676942e-05,0.602000735139713,0.00112241127286072,0.999929177340008,21829,-2.05325824649591e-13,0.595691947172675,0.506881229190547,0,1,0.999966143300757,2.09153090812699e-18,-244.439454519606,5.73671922113424,0.999933136567349,9.98771933182635,0.00155269133164151,0.999954177318763,299.858263246617,-0.75,0.0347832435327966,1047,6.16304350433872e-16,0.693057391554778
"b37be681-d7f4-4eab-9efa-1708c3b221cc_2VSP",0.999953504277317,9.99488361291675,0.948866262178183,5.67991921785775,-0.224333863133916,0.403337763216042,0.00114471614044892,764,0.311157114476035,0.999999998010967,0.00669651476373634,5517,0.999581247518849,1,5.34423679323571e-06,5511,0.202155641536023,0.0953398357259108,0.263948100092678,18,8799,0.999907060455068,1.05335074398592,0.157369986462244,43186,6.87710877882507e-05,3.06830521333033,0.000104897284506347,0.821230494117561,0.0100620460281361,0.999906106123402,22134,4.9082831674354e-13,0.886994792248566,0.886994789368368,0,1,0.999848714440853,1.69546377445238e-17,-244.31532421169,-1.20170135536998,0.999979859259901,9.98994558912526,0.00684496978196267,0.999954177318763,299.197952712581,0.25,-0.164458618380747,1689,2.74198123322619e-14,0.693469242585296
"b37e99cb-d70c-4915-b6a4-f9ed5c50994d_2WH7",0.99995128457444,9.99464210069792,0.727012264451205,5.03935806496156,-0.795197633299918,3.35515182097684,0.000565797090270331,587,-0.0733592667412392,0.999999999123312,0.0035035130696307,15165,0.999561548615943,1,1.42202761970454e-06,15158,0.200673283136885,0.035915737617388,0.27780553875286,18.48,6844,0.999902574650652,1.14858201843523,0.681514804706085,41782,3.10903841929809e-05,4.08926911035423,0.00013115300935039,0.585338440890068,0.00235461486467925,0.999915779634792,21874,-2.32066800884309e-13,0.634577717052375,0.61240312472674,0,1,0.99997584097609,5.42641180827466e-19,-244.546289512569,-3.509871224996,0.999972379541902,9.9877039804995,0.00268799252036864,0.999954177318763,299.837663921495,0.75,0.0880481407697318,223,6.57570323413501e-16,0.694217568111515
"b3ec05e9-bbad-40b5-bceb-81bc958ca833_2ZX6",0.999947062938622,9.9941719584173,0.884533127265054,4.18167764293758,-0.279243970796045,0.494458830722445,0.00220915081379957,1453,-0.721514549491644,0.99999998616159,0.00824015124936173,5104,0.999522919400631,1,1.04425648385378e-05,5109,0.201344034335879,0.0243907779393617,0.225525743292241,16.38,8746,0.999894299021751,0.957755462522452,0.206798216547583,40347,0.000135887231816525,1.50894099708166,0.00695004667623083,0.484855143761491,0.00939552462896992,1.00000216513926,21287,8.66108972729409e-12,0.915211698990306,0.915211650935492,0,1,0.999504982400347,1.71854760347228e-16,238.7835552131,-49.944374882371,0.999868844178594,9.97749394099707,0.0148418978930849,0.999954177318763,288.336341295494,0.75,-1.19253166125146,2767,1.84676058279374e-13,0.685871136391767
