"measurement_id","mean_ts_gyro","max_ts_gyro","mean_diff_ts_gyro","sd_ts_gyro","obs_gyro","mean_gyro","min_gyro","max_gyro","abs_mean_gyro","sd_gyro","E1_gyro","E2_gyro","E3_gyro","skew_gyro","kuriosis_gyro","Et1_gyro","Et2_gyro","Et3_gyro","skew_t_gyro","kuriosis_t_gyro","meandiff_gyro","meandiff_n_gyro","meandiff2_n_gyro","meandiff3_n_gyro","meandiff5_n_gyro","meandiff10_n_gyro"
"4a017cf5-ac5d-4687-98b7-6e244cfa08c6_2WH3",600.072146923783,1199.979,0.0200350452466023,346.404940699002,59895,0.0106507621058029,0.001062,0.138225285689703,0.0106507621058029,0.00574711069917971,0.0106507621058029,0.000146467463369964,3.0670135870135e-06,1.73023048514183,6.19343790477086,6.44549318336627,71.1954908668126,1299.96866856092,2.16398453228686,9.15497258668005,-3.14859326698814e-08,-8.87765706680273e-05,-4.1200400573591e-05,-2.18311601818507e-05,2.50271304412002e-07,7.1732024094272e-08
"4a017cf5-ac5d-4687-98b7-6e244cfa08c6_327T",599.996332732673,1199.977,0.0200218410558457,346.406857242434,59934,0.0152476184431444,0.00260135810683573,0.0528561400501399,0.0152476184431444,0.000896494095777796,0.0152476184431444,0.000233293556441703,3.58484875865679e-06,1.00604341388688,1.01896263904711,9.16468296765645,112.449708730092,1558.46178394216,1.30694904228725,1.83031134120663,1.82664482988442e-08,-3.4569039339729e-05,-6.33458590632608e-06,6.55242429619381e-07,-1.77042734040865e-06,-6.94083589162447e-07
"4a15a160-5e67-45d3-b7fd-3324661d6c9d_2WH7",600.010046960035,1199.988,0.0200328542094456,346.42064000946,59902,0.209928428568675,0.001062,7.60381512934671,0.209928428568675,0.489084917921732,0.209928428568675,0.283270008803222,0.723733541655238,4.80040419425063,32.5021871090141,53.122551774029,20920.9059821215,27281000.205499,9.01549459177181,125.10063556866,-3.21758054099053e-05,-0.00581814931709724,-0.0025803635474935,-0.0018469979308174,-0.00156450858980868,-0.00162333631265747
"4a662a09-c07f-4511-a929-f4d1a2a8111f_2WH5",600.076683734286,1199.991,0.0200336739123176,346.406147118687,59899,0.0147270364045177,0.0120620013264798,0.0175792279693962,0.0147270364045177,0.000704096127981656,0.0147270364045177,0.000217381344340974,3.2159834866412e-06,1.00341457434818,1.00911010390695,8.81332608985136,103.551452204706,1370.34505386087,1.30045594947883,1.80612729488166,-2.15589873665262e-08,3.07648931421583e-05,-2.5285429914843e-06,3.69185684988318e-06,1.34079999414285e-07,-7.38242021478687e-07
"4a662a09-c07f-4511-a929-f4d1a2a8111f_2WH8",599.944095094995,1199.995,0.0200343088969397,346.423807144545,59898,0.23167947862714,0.00520271621367147,7.48521706808453,0.23167947862714,0.361638368038684,0.23167947862714,0.184455506637661,0.344024650423692,4.34262296583409,30.1268038806076,115.738356938033,58594.2409523132,129712234.926955,9.14531235556202,167.980293735572,1.56596805981095e-05,0.00101118687395666,0.0005771107105464,0.000641484352970334,0.000661417016445203,0.000624279017698934
"4b24f71c-2c53-40cd-85ef-5713c3caf7aa_2ZX6",600.072184416582,1199.982,0.0200344263389876,346.404000583718,59897,0.241530369302431,0.00150189480324023,6.97871296761996,0.241530369302431,0.43946761479699,0.241530369302431,0.251465479352437,0.512780113924259,4.0664329224065,23.7903472773195,159.654404129048,193434.36173023,495438907.279857,5.82357498628503,48.4687941948455,-8.15846543042067e-09,0.000406070345640604,-0.000550317676022029,-0.000231889455883661,-0.000359917890521934,-0.000428325136559523
"4b5e6ae1-37b1-427c-9257-2c73c6f7e437_327T",599.945142191726,1199.979,0.0200340417717081,346.413408923631,59898,0.369821324224061,0.00237470419210478,6.49017643979715,0.369821324224061,0.501930123746712,0.369821324224061,0.388697454927456,0.744928698091708,3.0739525551381,13.5176011686285,208.882825583552,172506.410179501,307325173.352949,4.28933808610305,29.4984572988352,6.49274483835365e-06,0.00552628603315996,0.000163335096404988,-0.000619071640610366,-0.00129299556102848,-0.000657997231346216
"4b83db92-8188-4e60-8d23-4f52101666d1_2WH5",599.991374363512,1199.995,0.0200339744231861,346.427140835505,59899,0.0961184550327407,0,3.40139882491101,0.0961184550327407,0.202822567891347,0.0961184550327407,0.0503750646712867,0.0543009708340846,4.80268573353811,32.5449786462073,60.6314493400832,27698.7232344164,27724060.0942857,6.01405236594757,49.8761623947538,3.24578082478348e-07,0.00164883060077722,0.000278271240316125,0.000265909887845278,6.02830394701378e-05,-2.13548269214352e-05
"4b8e9621-5dca-4511-a40f-980dec857c57_2WH5",599.995507796588,1199.977,0.0200339582950732,346.421382346873,59898,0.0145214249418809,0.0112892148531242,0.0178656052794189,0.0145214249418809,0.000692842181521643,0.0145214249418809,0.000211351804617049,3.08307797491505e-06,1.00340339966911,1.00908455303129,8.68856812915033,100.52822047452,1308.57831445131,1.29827808632857,1.79917133757745,-2.91087737186265e-08,-3.14289028966591e-05,8.20044972819977e-06,-8.55421100296183e-07,-1.03476972064219e-09,7.68942761827174e-08
"4b8e9621-5dca-4511-a40f-980dec857c57_327T",599.935740842766,1199.981,0.0200340751623621,346.414965037693,59898,0.309977346504159,0.001062,10.8368385142676,0.309977346504159,0.629936820581092,0.309977346504159,0.492899728333874,1.67029471887162,4.82675482933535,33.6922929264352,118.21130123148,70745.1726627526,131638575.687635,6.99580923341446,96.7144959811496,-3.19592607167265e-06,-0.00455941731735527,-0.00165072994954688,-0.001029297612641,-0.000379827899593201,-0.000186686813772614
"4bbf4914-3728-416c-af57-9d4039130f40_2WH3",599.964016277672,1199.996,0.0200343255922667,346.427099429634,59898,0.318605972494303,0.001062,4.66466983498532,0.318605972494303,0.335795411956354,0.318605972494303,0.214266441890399,0.238898922741704,2.40870134278836,8.83961416675061,179.590859413283,90684.0097593534,86621837.3475592,3.17198641656352,16.0036961808835,7.49203299786347e-06,0.0023196511436147,0.00142778405163626,0.00114067600586764,0.000980583001176501,0.000912925397981406
"4bc18809-1cac-4cb6-ab27-c5c1103f874e_327T",599.907826435381,1199.97,0.020034225991719,346.404692986124,59897,0.0750745558297646,0,5.06373508070653,0.0750745558297646,0.230843257606174,0.0750745558297646,0.058923908844503,0.115370423131275,8.06598039278095,88.0733375805817,46.0292375113751,30648.3629714687,55638099.5138553,10.3695847006461,152.107899155249,5.73440206130998e-08,-0.000317658249063552,0.00012887347228614,0.000101168995546764,-4.975844804317e-06,-2.29583160038529e-05
"4bc96688-754f-445e-acb1-22f6619cfa5d_2WH7",600.093229519691,1199.981,0.0200337406925106,346.393612499263,59899,0.185722966040681,0.00150189480324023,6.34614435085005,0.185722966040681,0.399098415631512,0.185722966040681,0.19376990633923,0.44244986033849,5.18721881381396,37.6994113810333,130.946520745763,154187.516164368,411541022.613535,6.79734501102308,65.6707972191967,2.30714514018492e-05,0.00141584683893102,0.00112507048533454,0.00133457940311652,0.00143313401711422,0.00125256827194862
"4bcab171-7ea4-41a4-9c5d-115845ed28df_2WH8",600.066631546436,1199.986,0.0200338241677518,346.40689224104,59899,0.595926655356042,0.00237470419210478,10.1914557208658,0.595926655356042,0.864484208441161,0.595926655356042,1.10244904865668,3.70683838225725,3.20232835409146,14.5838777570019,280.779503748055,307885.546189901,751458278.695884,4.39866534321954,29.0949661966287,3.01915839295668e-07,-0.00751471724078689,-0.00118066177497378,-0.00097733180003819,0.000162580427181366,-0.000253896476502856
"4c43a621-413c-4403-9901-f31da0bd9c6d_2VSP",600.05268370175,1199.979,0.0200347107438017,346.408990491573,59896,0.375855824436739,0.001062,8.98749313556483,0.375855824436739,0.598362117493084,0.375855824436739,0.499298846765487,1.14984916900319,3.25911759759827,15.2361865021421,141.195750107019,88843.2578551571,125559331.625297,4.74146208175459,34.9121707777358,-1.00774439515597e-05,-0.00384535381135553,-0.000971134538316094,5.2968236686926e-05,-0.000504625791850221,-0.000565628564313139
"4c5e949d-4813-496d-b4f6-bb445f8a9646_2WH3",599.977330821861,1199.98,0.0100124323106576,346.410165516508,119850,0.815105413531249,0.0048666953880431,9.70693683188049,0.815105413531249,0.905105352645036,0.815105413531249,1.48360569921297,4.6118390001119,2.5520924230016,8.90883026166615,498.326882587064,750682.947504653,2086683371.26814,3.20827605061552,14.3316049734295,1.47767079952313e-05,-0.50463600906507,0.0485431227133156,0.0122163400440293,0.00489649719468524,0.00423423269084406
"4c942781-59a6-46e1-95e1-4d74bac4f72d_2VSP",600.022540092489,1199.987,0.0200338408628001,346.417473853665,59899,0.517313741488281,0.001062,10.9054962356845,0.517313741488281,0.766709665528717,0.517313741488281,0.855447404432489,2.47780321734321,3.1316761377021,13.9284119851129,328.362840397899,467060.470176056,1239050145.49247,3.88176477535673,22.3425949258124,-8.20098851302757e-06,-0.00128672434906086,-0.00202972748650231,-0.00183440296262874,-0.00105348154392385,-0.00105100711041684
"4cae887a-787b-4a69-801b-501697ee2e47_2WH5",66.2658584592145,132.519,0.0200203958301858,38.2648691346302,6620,0.019345968572462,0.001062,0.118651023114004,0.019345968572462,0.0120320963974839,0.019345968572462,0.000519015974941994,2.04450079595863e-05,1.72908441361047,4.18282808002338,1.28302671465607,3.01636888147776,11.3988695776537,2.17588083541014,6.86754425273978,6.12544366376799e-07,-5.96573585008077e-05,8.61622500061e-05,6.72964495086367e-05,7.26594332108716e-05,7.71290212749146e-05
"4cae887a-787b-4a69-801b-501697ee2e47_327T",599.953501360669,1199.976,0.0200343261653533,346.416794290535,59897,0.0142880792019376,0.0106729679096304,0.0173206958289787,0.0142880792019376,0.000760620372458534,0.0142880792019376,0.00020472774097287,2.94170546371952e-06,1.00423220700638,1.01129719422313,8.57012889990502,98.2403459510843,1272.59763126549,1.30694191297978,1.83058302642879,1.67802032391245e-08,1.93471546985121e-05,-6.62543064647863e-06,7.57578897697879e-07,-1.05132328988016e-07,-3.09462499196517e-07
"4cfabd70-263b-40df-a29a-46975de4d8d1_2VSP",600.017067831981,1199.973,0.0200338915137653,346.419644896416,59898,0.693763550688082,0.001062,16.6449052566729,0.693763550688082,0.945760714012243,0.693763550688082,1.37575625932385,4.58421174456143,2.84087695189853,11.533724363808,436.165367982896,696405.177644117,2119444523.64442,3.64694376275721,22.8801564952787,8.82482916717254e-07,-0.000212595091913637,0.000170079997355693,0.000441080919551137,0.000559629349717511,0.000657343207724277
"4cfabd70-263b-40df-a29a-46975de4d8d1_2WH3",599.982326063195,1199.987,0.0100124071756362,346.40955232591,119851,0.00683320513276915,0.0036788759152763,0.00984858284221644,0.00683320513276915,0.000684909170200835,0.00683320513276915,4.71617890438962e-05,3.28680246115159e-07,1.01481808111872,1.03963194720012,4.11941796629186,23.0487921479554,147.296405021325,1.33112821862256,1.91264201175052,1.01610866091268e-08,-0.000100940689438826,-5.67058278062102e-05,-2.14850863372374e-05,-2.72023847792466e-06,-1.148556240611e-06
"4d42b533-78ce-40f3-a017-77a67cec9232_2WLT",599.916437792173,1199.99,0.0200347107438017,346.405956614714,59896,0.020360520622597,0.017675202629673,0.0229991051130256,0.020360520622597,0.000628925635102473,0.020360520622597,0.000414946340873781,8.46463514871853e-06,1.0014293939366,1.00381319019576,12.209030564522,198.814923645389,3644.84672020155,1.30018693648009,1.80495719210239,0,-1.83777260429446e-05,1.93455689330401e-06,2.61146958481631e-06,2.43915065199573e-07,8.07589073398503e-07
"4d42b533-78ce-40f3-a017-77a67cec9232_2ZX6",599.970238743176,1199.995,0.0200346433818619,346.421590049258,59897,0.154349883117226,0,8.85103809566364,0.154349883117226,0.42289773840198,0.154349883117226,0.20266339772984,0.540752377937852,5.92700725270638,50.412877123564,109.625994555762,160198.205591937,479279677.891239,7.47485106687831,79.8986658088544,-8.46040918858807e-07,-0.00541341876306551,-0.00412251818293598,-0.00297566401842047,-0.00120568909085669,-0.00100175141974301
"4d62ffb3-6352-46d0-b1b3-17e06d962fc0_327T",599.892578920128,1199.974,0.0200346272643793,346.401814700648,59896,0.0575171490146407,0,3.42817680293461,0.0575171490146407,0.187236057889345,0.0575171490146407,0.0383649785011669,0.0564112320215754,7.50694348012564,73.7398446474352,19.5675585663889,2428.44746887599,930141.61186458,7.7724154024684,86.6986227696136,6.15969583414652e-07,-4.51760939975373e-06,6.85995987123868e-05,-0.000215713635889453,-6.84972136962858e-05,-4.2028221322095e-05
"4dca397a-25b4-4b4c-a7ad-ddc0e0a63cd3_2WH5",840.430451285766,1199.982,0.0200322634570378,207.588327439,35893,0.42550895405122,0.001062,12.2178567832918,0.42550895405122,0.749688894753911,0.42550895405122,0.743075650314359,2.53010215837911,3.94992192869067,24.1138708615975,348.642856225678,580484.688495716,2323823066.01183,5.25432467224503,46.5277479218247,-7.62162607034658e-06,-0.00384500240769518,-0.00609971900054029,-0.00190225193117671,-0.000164251724704458,-0.000111593001822654
"4dca397a-25b4-4b4c-a7ad-ddc0e0a63cd3_327T",189.725917088875,379.524,0.0200308228215549,109.579931868337,18948,0.666669248336539,0.00437873817440596,10.2208065590526,0.666669248336539,0.886157189798885,0.666669248336539,1.22968100804483,3.91322050961727,2.8697602958686,11.8787179782119,135.412085115233,74329.7218961281,76611313.6093712,3.78049917087385,21.2150947211172,-3.47237329603846e-05,-0.0237168403928584,-0.00822305498184757,-0.0103671413745565,-0.00917705163535951,-0.0056910370065606
"4e26e20d-344b-4bbf-9dbf-4a389c73784d_327T",599.996671416177,1199.988,0.0200214899474431,346.418369335203,59936,0.303830531968285,0,15.4204137715218,0.303830531968285,0.704773285717561,0.303830531968285,0.58901008915444,2.45143072664345,5.42294905433373,47.9595047059885,279.083942993761,518871.2110455,1913853050.98306,5.12058083288229,40.8776880895792,9.72075532000548e-06,-0.00297856167158752,-0.00127590583858988,-0.00137622802665523,-0.000413279011448328,0.000179130567539756
"4e910344-a540-4fe6-8d69-8c55a152b416_2VSP",599.991223204899,1199.989,0.0100121732455591,346.407750398895,119854,0.911923404661197,0.00260135810683573,12.5735430703875,0.911923404661197,0.983715508630901,0.911923404661197,1.79929242393147,6.01529701322869,2.4923237102315,8.9681281930159,521.74680111145,781389.903247459,2238780034.38141,3.24122912264111,15.0295707045951,-4.43796590107301e-07,-1.98408604387563,-0.369632789991452,-0.119472458145628,-0.0328473747032412,-0.0126449208970337
"4eaad3cc-c7aa-4b02-b331-af5c7bec27d0_2VSP",600.005968930515,1199.978,0.0200340250763811,346.420559456477,59898,0.778052283018412,0.001062,11.2954844712328,0.778052283018412,0.926513240207954,0.778052283018412,1.46377780791422,4.67195237594834,2.63806607605082,10.0401977884593,551.85200060104,883785.153557059,2535104132.04259,3.05123565449658,13.9122753600887,4.84580271831551e-06,-0.0153426931919442,-0.00402039064471555,-0.00318647138435138,-0.00098429643333673,-0.000501368071743072
"4eb2d05f-4b8a-4525-8568-4d07c5b7d739_2VSP",311.295174860048,622.643,0.0200329139989061,179.765079015532,31082,0.067948712287503,0,1.89259867509464,0.067948712287503,0.0956427108621013,0.067948712287503,0.0137642613395074,0.00608446663549833,3.76784604505547,24.5035450726385,21.7671613269413,1712.93642183601,280465.900801332,3.95610856686415,23.6084821196524,-4.23628262415058e-08,-0.000298176091058758,-0.000689411867302343,-0.000341617945571728,-4.58526849957127e-05,0.000130939987000525
"4ebedbb1-4eee-4fa1-8ee2-24ecf9761687_327T",600.025718955558,1199.979,0.0200340417717081,346.414420315164,59898,0.35588402586898,0,11.7996703635932,0.35588402586898,0.687461864093783,0.35588402586898,0.599249364308524,2.38954472167284,5.1511451773661,40.8999995160895,261.317923994185,396847.155737948,1828771841.31141,7.31517327948006,83.5043604032186,1.69312668348444e-05,-0.014417745774071,-0.00355551677744289,-0.000846835153671703,-0.000536756289910579,-2.03426655868247e-05
"4ee4382e-5e6d-465e-b3b4-2e0fc75a160b_2VSP",563.48073889639,1126.955,0.0200215858013396,325.334036764699,56288,0.079328997440444,0.00183943795763815,15.2930415572939,0.079328997440444,0.362098649611744,0.079328997440444,0.137406192518088,0.641089982413714,12.5866319283041,267.925867472151,17.2146670496797,4801.30815085063,5381360.63900118,16.1753142810891,461.950611532315,-6.21819170144806e-07,-0.00106348764489404,-0.000829738955640389,-0.000683777733285096,-0.000530994469064548,-0.000215603132514294
"4ee4382e-5e6d-465e-b3b4-2e0fc75a160b_2ZX3",719.429817260788,1199.986,0.0200335216493986,277.424055686537,47970,0.230845742360848,0.001062,6.48415147103744,0.230845742360848,0.406541270509475,0.230845742360848,0.218562115994287,0.475706063915041,4.65560748305262,33.4402728253435,137.037901990686,54309.2293985348,40000552.3850859,3.16049805850906,14.4293831948891,9.47538705278754e-06,-0.0031497795676925,-0.00079065276673657,-0.00049788379413293,6.83289985258638e-05,0.000260430573825412
"4ee7b9a2-fc27-4430-9597-aaae51b2d9b6_2ZX3",599.990219254192,1199.978,0.0200216571562052,346.412637575913,59935,0.454725996283158,0.001062,8.14139695873263,0.454725996283158,0.565604046885474,0.454725996283158,0.526678331967587,1.02604733584653,2.68441229871017,10.6334157307771,268.047926280229,257155.305086205,492192206.128857,3.77434417476459,22.346551034611,-4.2014744614554e-06,0.00386650014829393,0.000299572281927966,0.000943295826958419,0.000213413776454594,-0.000157603678931908
"4f3c919a-0fdf-45e0-b32b-50bb5779287f_2ZX3",599.999879324162,1199.978,0.0200346940479172,346.421701096794,59896,0.161604288768519,0,8.63113381155778,0.161604288768519,0.46610381084526,0.161604288768519,0.243365081466385,0.788012420668699,6.56365379194729,58.4124627421772,96.8273659460665,111687.695708934,317824569.173945,8.51489840689816,99.5233566512193,-9.15777978850855e-08,0.000739055131782927,-0.00143389178622792,-0.000966384734512147,-0.000522386448277441,-0.000271314851170355
"4f61b6cd-c94f-443d-9545-f343abd12592_2WH5",599.997891730805,1199.987,0.0200345098170162,346.419758048456,59897,0.0890012058685796,0.002124,5.65225740873476,0.0890012058685796,0.316270036826998,0.0890012058685796,0.10794628086152,0.247962380909567,6.99156294368015,65.5262589041736,47.3151627960207,28721.7381010766,34207287.2590539,7.02752756915116,67.4195056464438,-1.14305633101708e-08,-0.000398757179964604,9.60374942104688e-05,0.000160141638339423,-4.33261669228292e-05,-0.000150258504178364
"4f8253d3-1f29-4ab4-b660-cf8a33b920e1_327T",599.913403876655,1199.979,0.0200343762521704,346.410795726379,59897,0.419520362762169,0,11.1189885760525,0.419520362762169,0.783228674695175,0.419520362762169,0.78943424993598,2.67404176701966,3.81236294458229,20.7658059307472,207.12248515504,231278.306771576,486797716.676254,4.37669400178166,26.8112488720721,5.63608782344404e-07,0.0011032089994542,-0.000222973668930405,0.000195320556318439,0.000286786838407966,0.000122879557484177
"4fbe32f8-feed-4cb2-83d2-38d16648a76a_2WH5",599.965324368092,1199.969,0.0200338748184383,346.420257822495,59898,0.703991606090246,0.0048666953880431,8.65520326085124,0.703991606090246,0.889154493923499,0.703991606090246,1.28618669647628,4.57588193461222,3.13703085710264,13.8255984361256,417.287847312618,554751.22024628,1386714590.95676,3.35613704001598,15.2599486494579,-8.01742385211851e-07,-0.0210702309621246,-0.00288412211125967,-0.00169085219562162,-0.00025427024181336,0.000683751253850169
"4fe8a2e3-d94b-45c2-885b-34bd9eb8b86b_2WH3",642.467559296455,1199.978,0.0200321954725117,321.913043864245,55661,0.259120105406661,0.001062,10.2071060303204,0.259120105406661,0.631989352399667,0.259120105406661,0.466546594802337,1.39892145175968,4.38986125201997,26.6266953106788,115.691928159623,167388.770867491,575352378.96721,8.4012601405346,107.000693906021,-6.15593977840817e-07,0.00122747454031651,0.00210890880337963,0.00081102536727891,-7.82528028423113e-05,-2.7023897728874e-05
"4fe8a2e3-d94b-45c2-885b-34bd9eb8b86b_327T",599.957600781341,1199.979,0.0200343762521704,346.421716570535,59897,0.0477434309627845,0.00704451105471487,18.6717464056183,0.0477434309627845,0.392475138351579,0.0477434309627845,0.156313597730456,1.36161268177733,22.0322296240043,666.056984548811,8.31241726509358,114.131987829029,5017.86682637779,4.11536214946737,51.9553896295208,-5.71836545574259e-05,-0.00260044670170556,-0.00340839553689121,-0.00264063291690939,-0.00227269319573546,-0.00218315131898894
"500bb7fe-351c-4941-bdaf-50706e49f18a_2WH5",599.995200563204,1199.99,0.0125156707933958,346.422469264438,95880,0.468052521550986,0.00260135810683573,20.3577459853979,0.468052521550986,0.6588881577877,0.468052521550986,0.653202239518209,4.07813208032852,7.72484528051577,115.453754386944,262.591141040895,222608.50118218,761786113.714815,7.25304602746609,113.789710310244,2.0716589346808e-06,-0.349082661007249,-0.00943645463496819,-0.00172580582941312,0.00314807221712243,0.000806816930973648
"5021d2db-723a-4c05-8439-317ec320aded_327T",599.917489064743,1199.979,0.0200340417717081,346.409977663111,59898,0.454537612613998,0,20.9246513704097,0.454537612613998,0.760210911407014,0.454537612613998,0.784515422690314,3.5899233842242,5.16633961247671,60.4730444766303,360.165759915135,578527.938832864,2327091271.28299,5.28843184123578,60.6795717634328,2.33533033851645e-06,0.0066346748322595,0.00387444442866285,0.00209140792592628,0.000138627687552263,-0.000290425920025962
"50306e2a-48cc-4750-b761-f6dee9e53748_2ZX3",600.000418194264,1199.978,0.0200340250763811,346.416931300723,59898,0.761278980519196,0,13.3272868670055,0.761278980519196,1.05969783757236,0.761278980519196,1.70248644527273,6.5103482491371,2.93074967845935,12.2133977342923,395.318810151671,615695.171531371,1878639733.33834,3.888614415794,22.7893111397646,-4.72118371655802e-05,-0.013316079235854,-0.00417259839158323,-0.00340867535695421,-0.00186952079710094,-0.00123711457624531
"503c5bb3-dbfe-46e4-aea0-fcefdc07538d_2VSP",600.017794487387,1199.978,0.0200336906073659,346.416891932466,59899,0.0113901415128361,0.00901136881944136,0.0138467859086504,0.0113901415128361,0.000647112493016293,0.0113901415128361,0.000130154071270038,1.49199895183285e-06,1.00480521796794,1.01281065002083,6.82562268932685,62.1468491248255,637.434804062011,1.30108928548153,1.80961666958523,3.30681342455626e-09,2.77878190653214e-06,-1.51138164853149e-06,2.87148575006287e-06,1.91581155000677e-06,8.36738098547524e-08
"504c4d85-5df7-468d-9f02-120e8a577992_2WH7",599.981868860396,1199.974,0.0200339582950732,346.421375712734,59898,0.0177449857393085,0.0153531558970786,0.0202894815113645,0.0177449857393085,0.000651683485565037,0.0177449857393085,0.000315309203163378,5.61023835706988e-06,1.0020198906646,1.00539015491949,10.6238959805785,150.29916053833,2391.93671659348,1.2981200353884,1.79829041381171,0,2.20702197496227e-05,8.98691833505662e-06,2.40827972549414e-06,9.9434183502311e-07,2.87782732302454e-07
"504c4d85-5df7-468d-9f02-120e8a577992_2WLT",599.938282759312,1199.982,0.0200336906073659,346.407520910971,59899,0.412125414127722,0.003186,10.0709763006808,0.412125414127722,0.583950535938152,0.412125414127722,0.510839892505572,1.26637029134282,3.46843457081866,19.088249889152,264.474500450267,300873.917254599,777564367.291627,4.71150373529838,37.6625141779874,2.09528566968434e-05,-0.00598399460481486,-0.00243906112470365,-0.00161750200977545,-0.00107293717086321,-0.000177685922625798
"50c569c2-5f6e-4d77-8e19-7cfc6234d79a_2WH5",600.009754733046,1199.974,0.0200339582950732,346.420334944343,59898,0.59194465463858,0.00183943795763815,10.0847664736515,0.59194465463858,0.774676500249471,0.59194465463858,0.950512135100159,2.9394420333935,3.17196510852216,14.9336377530881,351.573484726734,446071.9825606,1160538994.31726,3.89540231318818,22.6159480720636,-7.04820179337558e-07,-0.00188125869299182,0.000367224912528489,-0.000199476778134866,1.12504173781421e-05,-0.000101003189435583
"50c569c2-5f6e-4d77-8e19-7cfc6234d79a_327T",599.997117777592,1199.989,0.0200216738412254,346.412645445375,59935,0.0145271917754701,0.011682,0.0172554575714468,0.0145271917754701,0.000744191515749714,0.0145271917754701,0.000211593112653041,3.08994229662326e-06,1.00391762355545,1.01045256188281,8.71466405921782,101.453645177952,1331.05220215081,1.3025476054409,1.81299070313752,-3.53484640634966e-08,3.13120547745332e-05,-3.72151517680952e-06,7.15041965825358e-06,1.51749186776996e-06,-1.59201906674215e-07
"50fa963c-7ee8-45a2-8a02-93a00a9cc479_327T",599.906737453671,1199.979,0.0200340417717081,346.405235546889,59898,0.323495873137062,0.001062,20.7574819729548,0.323495873137062,0.632461113063778,0.323495873137062,0.504649961337426,1.70780808318252,4.76380195486412,44.9550902245348,246.874150205886,369104.442858796,1371576111.0341,6.11640173988356,90.3892666800538,3.91474537684943e-05,0.0176442546653412,0.00115830630616459,0.00202167013377204,0.00203376453195019,0.0018743478243265
"5111129e-ddcc-477a-be23-0d7a3a0db7ca_2WH3",600.035740275134,1199.999,0.0200343756782477,346.417562846312,59898,0.00787470571913292,0.00498122153693248,0.0105667665820723,0.00787470571913292,0.000685709103195117,0.00787470571913292,6.24811792871882e-05,4.99424407608648e-07,1.01122066522032,1.02997669421635,4.69012265212745,29.2835493137524,206.125604154288,1.30075759442323,1.81171502109508,0,9.7745815185528e-07,-2.95130894781817e-06,-3.11899871665334e-06,-2.00738273822783e-06,-4.55380143350698e-07
"5111129e-ddcc-477a-be23-0d7a3a0db7ca_327T",599.961902230533,1199.998,0.0200350279656065,346.422860052786,59896,0.362085814270492,0,11.8227377302969,0.362085814270492,0.737248313933226,0.362085814270492,0.674632138645988,2.26876555925282,4.09438880318315,23.6334923004452,159.845941119411,173247.747603938,401753641.67088,5.5713241404334,45.5644987782351,-1.78383005477866e-05,-0.00431777787041297,-0.00319697432175424,-0.00289659175335801,-0.00207296449324028,-0.00156355387301042
"516d9978-8369-40cd-b0d0-e13a9bee83b9_2WH5",599.974621493923,1199.978,0.0200346940479172,346.421606611504,59896,0.364509269070409,0.001062,5.53683041457574,0.364509269070409,0.3404112894828,0.364509269070409,0.248744918561366,0.336209502437123,2.71005844858076,12.9972778979168,217.170079594434,83663.0300876469,45741837.5225146,1.89022377935856,4.84727457792734,-5.78149795337822e-06,0.00259596383954873,0.00262954296111685,0.000442496635213601,-7.892626909419e-05,-0.000452388257788776
"51781983-dae5-4393-b41f-9a7da40f2074_2WH5",600.004881035058,1199.996,0.0200336566553699,346.424714228987,59900,0.279228789894035,0.001062,7.42023321731804,0.279228789894035,0.435837589960444,0.279228789894035,0.267919950736147,0.466089126174169,3.36094487183355,18.1689350319728,195.44063288395,176858.080384998,270664002.505452,3.63909287397535,16.7395672301598,6.09582029224131e-06,0.00160174573499736,0.000697585173911272,0.000475453476349767,0.000597003983671018,0.00065184049779567
"517ac84f-7d68-42a5-aedc-f63babedd395_2WH7",599.962160603683,1199.98,0.0200337239974624,346.417121155235,59899,0.0173581217540069,0.0141289910467804,0.0202894815113645,0.0173581217540069,0.000654472424546877,0.0173581217540069,0.000301732717830481,5.25239093943584e-06,1.00212855331171,1.0056802200679,10.4435820206215,145.979393718818,2301.18618114276,1.30471130052947,1.81989314762807,-1.12797347439555e-08,-1.42000365812919e-05,1.90591913351277e-06,-8.70459369089195e-07,-1.16206543084854e-06,-5.78703426140173e-08
"517ac84f-7d68-42a5-aedc-f63babedd395_2WLT",600.049901696274,1199.993,0.0200347441355706,346.41706184535,59896,0.145317572262608,0.00150189480324023,5.63689492987629,0.145317572262608,0.333401660084231,0.145317572262608,0.132272007927337,0.249631521753605,5.18916529324763,38.1221863238946,82.7054597010625,64676.5146697038,126865105.952866,7.71298122192299,87.1542335082984,-9.20508189164236e-08,0.00101259244542488,0.00039798905685147,0.000149589186015027,9.38021530503912e-05,1.52778517237686e-05
"51a5cf07-e78c-4963-8544-e2de54e81a06_2WLT",459.452119937219,918.988,0.0200333093540863,265.303985281602,45874,0.0961189074830028,0.00183943795763815,6.86433281336052,0.0961189074830028,0.292787468184604,0.0961189074830028,0.0949614772069575,0.254826273226841,8.70809202854813,109.12023733776,39.3287571316513,18579.5410559558,20614005.7419434,8.13972850681633,90.2679444441433,6.45168564173273e-07,0.00167405582693287,0.000173834519207099,-0.000176056900419526,-0.000230659155256256,-9.73895153582374e-05
